id,title,description
fb_20156,Alpena Fish and Wildlife Conservation Office,"Verified Facebook page ""Alpena Fish and Wildlife Conservation Office""; dataset category: government; source Facebook ID: 350136235124245; encoded description features: 9."
fb_20157,ZOZOTOWN,"Verified Facebook page ""ZOZOTOWN""; dataset category: company; source Facebook ID: 119791621416537; encoded description features: 6."
fb_20158,Tasso Jereissati,"Verified Facebook page ""Tasso Jereissati""; dataset category: politician; source Facebook ID: 176729425863637; encoded description features: 24."
fb_20159,Entdecke Kanada,"Verified Facebook page ""Entdecke Kanada""; dataset category: company; source Facebook ID: 286462109213; encoded description features: 5."
fb_20160,Conor Burns,"Verified Facebook page ""Conor Burns""; dataset category: politician; source Facebook ID: 755981037856291; encoded description features: 29."
fb_20161,Club Med [page 20161],"Verified Facebook page ""Club Med""; dataset category: company; source Facebook ID: 9738774055; encoded description features: 24."
fb_20162,RAKE,"Verified Facebook page ""RAKE""; dataset category: tvshow; source Facebook ID: 135912623236649; encoded description features: 21."
fb_20163,Martin Coiteux,"Verified Facebook page ""Martin Coiteux""; dataset category: politician; source Facebook ID: 419624261510699; encoded description features: 22."
fb_20164,Teotonio Vilela Filho,"Verified Facebook page ""Teotonio Vilela Filho""; dataset category: politician; source Facebook ID: 595721543804460; encoded description features: 23."
fb_20165,Culture et coopération : le réseau français à l'étranger,"Verified Facebook page ""Culture et coopération : le réseau français à l'étranger""; dataset category: government; source Facebook ID: 211559442212397; encoded description features: 8."
fb_20166,Bondi Ink Tattoo Crew,"Verified Facebook page ""Bondi Ink Tattoo Crew""; dataset category: tvshow; source Facebook ID: 1491933944424029; encoded description features: 7."
fb_20167,Ruby Sahota,"Verified Facebook page ""Ruby Sahota""; dataset category: politician; source Facebook ID: 306441566217777; encoded description features: 23."
fb_20168,Lucifer,"Verified Facebook page ""Lucifer""; dataset category: tvshow; source Facebook ID: 877327628991411; encoded description features: 25."
fb_20169,Mail.Ru Group,"Verified Facebook page ""Mail.Ru Group""; dataset category: company; source Facebook ID: 11616446006; encoded description features: 28."
fb_20170,Microsoft Edge,"Verified Facebook page ""Microsoft Edge""; dataset category: company; source Facebook ID: 442800052561465; encoded description features: 24."
fb_20171,Snack-Off,"Verified Facebook page ""Snack-Off""; dataset category: tvshow; source Facebook ID: 1476272549258810; encoded description features: 26."
fb_20172,Instituts de recherche en santé du Canada,"Verified Facebook page ""Instituts de recherche en santé du Canada""; dataset category: government; source Facebook ID: 268414150205; encoded description features: 7."
fb_20173,National Conservation Training Center,"Verified Facebook page ""National Conservation Training Center""; dataset category: government; source Facebook ID: 115391515190853; encoded description features: 21."
fb_20174,Allen's Lollies,"Verified Facebook page ""Allen's Lollies""; dataset category: company; source Facebook ID: 164397967009351; encoded description features: 8."
fb_20175,"Philippine Embassy - Beirut, Lebanon","Verified Facebook page ""Philippine Embassy - Beirut, Lebanon""; dataset category: government; source Facebook ID: 293002394068555; encoded description features: 8."
fb_20176,Juego de Tronos,"Verified Facebook page ""Juego de Tronos""; dataset category: tvshow; source Facebook ID: 156066994447948; encoded description features: 7."
fb_20177,Outnumbered Fox News,"Verified Facebook page ""Outnumbered Fox News""; dataset category: tvshow; source Facebook ID: 314711475349069; encoded description features: 8."
fb_20178,Jandira Feghali,"Verified Facebook page ""Jandira Feghali""; dataset category: politician; source Facebook ID: 208153919219278; encoded description features: 23."
fb_20179,APC by Schneider Electric,"Verified Facebook page ""APC by Schneider Electric""; dataset category: company; source Facebook ID: 43877262927; encoded description features: 25."
fb_20180,Cr Ryan Murphy,"Verified Facebook page ""Cr Ryan Murphy""; dataset category: politician; source Facebook ID: 216536401700443; encoded description features: 8."
fb_20181,Nestlé Pure Life (US),"Verified Facebook page ""Nestlé Pure Life (US)""; dataset category: company; source Facebook ID: 38387246684; encoded description features: 10."
fb_20182,Nurten Yilmaz,"Verified Facebook page ""Nurten Yilmaz""; dataset category: politician; source Facebook ID: 160128484173405; encoded description features: 8."
fb_20183,RTL Hessen,"Verified Facebook page ""RTL Hessen""; dataset category: tvshow; source Facebook ID: 196259033835103; encoded description features: 5."
fb_20184,Oklahoma Department of Transportation,"Verified Facebook page ""Oklahoma Department of Transportation""; dataset category: government; source Facebook ID: 1792959137599761; encoded description features: 21."
fb_20185,Tarrant County Public Health,"Verified Facebook page ""Tarrant County Public Health""; dataset category: government; source Facebook ID: 278654543473; encoded description features: 8."
fb_20186,16x9 – The Bigger Picture,"Verified Facebook page ""16x9 – The Bigger Picture""; dataset category: tvshow; source Facebook ID: 116991721662066; encoded description features: 22."
fb_20187,Ingbert Liebing,"Verified Facebook page ""Ingbert Liebing""; dataset category: politician; source Facebook ID: 46425417321; encoded description features: 23."
fb_20188,Rapipago,"Verified Facebook page ""Rapipago""; dataset category: company; source Facebook ID: 239761589381744; encoded description features: 8."
fb_20189,Minnesota Department of Natural Resources,"Verified Facebook page ""Minnesota Department of Natural Resources""; dataset category: government; source Facebook ID: 416691335194235; encoded description features: 21."
fb_20190,Fernando Filho,"Verified Facebook page ""Fernando Filho""; dataset category: politician; source Facebook ID: 642849045735037; encoded description features: 8."
fb_20191,Damian Collins,"Verified Facebook page ""Damian Collins""; dataset category: politician; source Facebook ID: 477770722305669; encoded description features: 24."
fb_20192,Embassy of Denmark in Romania,"Verified Facebook page ""Embassy of Denmark in Romania""; dataset category: government; source Facebook ID: 407582019348102; encoded description features: 8."
fb_20193,Tigo Guatemala,"Verified Facebook page ""Tigo Guatemala""; dataset category: company; source Facebook ID: 258381899399; encoded description features: 23."
fb_20194,LION Cereals [page 20194],"Verified Facebook page ""LION Cereals""; dataset category: company; source Facebook ID: 1483032218625673; encoded description features: 9."
fb_20195,ETB,"Verified Facebook page ""ETB""; dataset category: company; source Facebook ID: 234370136617753; encoded description features: 27."
fb_20196,NESCAFÉ Dolce Gusto Magyarország,"Verified Facebook page ""NESCAFÉ Dolce Gusto Magyarország""; dataset category: company; source Facebook ID: 204596766350; encoded description features: 7."
fb_20197,Ray Garofalo - Louisiana State Representative,"Verified Facebook page ""Ray Garofalo - Louisiana State Representative""; dataset category: politician; source Facebook ID: 209323052426895; encoded description features: 11."
fb_20198,Patrick Brown,"Verified Facebook page ""Patrick Brown""; dataset category: politician; source Facebook ID: 278388139026064; encoded description features: 24."
fb_20199,ET Canada,"Verified Facebook page ""ET Canada""; dataset category: tvshow; source Facebook ID: 163185517061777; encoded description features: 24."
fb_20200,Bernd Rützel,"Verified Facebook page ""Bernd Rützel""; dataset category: politician; source Facebook ID: 701570419910290; encoded description features: 7."
fb_20201,Orange [page 20201],"Verified Facebook page ""Orange""; dataset category: company; source Facebook ID: 1766280376936083; encoded description features: 23."
fb_20202,Jaguar [page 20202],"Verified Facebook page ""Jaguar""; dataset category: company; source Facebook ID: 136663483016856; encoded description features: 23."
fb_20203,FailArmy,"Verified Facebook page ""FailArmy""; dataset category: tvshow; source Facebook ID: 112905748806596; encoded description features: 24."
fb_20204,Jenny Willott,"Verified Facebook page ""Jenny Willott""; dataset category: politician; source Facebook ID: 39435953819; encoded description features: 26."
fb_20205,Lay's Argentina,"Verified Facebook page ""Lay's Argentina""; dataset category: company; source Facebook ID: 177188038995517; encoded description features: 9."
fb_20206,Signé M,"Verified Facebook page ""Signé M""; dataset category: tvshow; source Facebook ID: 236373826463390; encoded description features: 6."
fb_20207,winbank,"Verified Facebook page ""winbank""; dataset category: company; source Facebook ID: 124926944928; encoded description features: 24."
fb_20208,Marvel Universe Live,"Verified Facebook page ""Marvel Universe Live""; dataset category: company; source Facebook ID: 194409707371462; encoded description features: 8."
fb_20209,Travel Alberta [page 20209],"Verified Facebook page ""Travel Alberta""; dataset category: company; source Facebook ID: 256823671187110; encoded description features: 23."
fb_20210,NSW SES Fairfield Unit,"Verified Facebook page ""NSW SES Fairfield Unit""; dataset category: government; source Facebook ID: 1663661467248241; encoded description features: 7."
fb_20211,CMO Gujarat,"Verified Facebook page ""CMO Gujarat""; dataset category: government; source Facebook ID: 289762358060715; encoded description features: 10."
fb_20212,ITV Football,"Verified Facebook page ""ITV Football""; dataset category: company; source Facebook ID: 264684693164; encoded description features: 22."
fb_20213,Paulina Ayala,"Verified Facebook page ""Paulina Ayala""; dataset category: politician; source Facebook ID: 345367542294194; encoded description features: 25."
fb_20214,L'Union européenne au Sénégal,"Verified Facebook page ""L'Union européenne au Sénégal""; dataset category: government; source Facebook ID: 252027168220851; encoded description features: 10."
fb_20215,Rebecca Garcia,"Verified Facebook page ""Rebecca Garcia""; dataset category: politician; source Facebook ID: 536354629740213; encoded description features: 22."
fb_20216,Visit Jamaica UK,"Verified Facebook page ""Visit Jamaica UK""; dataset category: company; source Facebook ID: 164291620366006; encoded description features: 6."
fb_20217,"TJ Harvey, MP","Verified Facebook page ""TJ Harvey, MP""; dataset category: politician; source Facebook ID: 1598213200406200; encoded description features: 8."
fb_20218,Greek,"Verified Facebook page ""Greek""; dataset category: tvshow; source Facebook ID: 8925663519; encoded description features: 22."
fb_20219,Delegate Chris Head,"Verified Facebook page ""Delegate Chris Head""; dataset category: politician; source Facebook ID: 151340978267836; encoded description features: 6."
fb_20220,Uschi Lichtenegger,"Verified Facebook page ""Uschi Lichtenegger""; dataset category: politician; source Facebook ID: 585755931633342; encoded description features: 9."
fb_20221,Norwegian [page 20221],"Verified Facebook page ""Norwegian""; dataset category: company; source Facebook ID: 156369101055681; encoded description features: 26."
fb_20222,Shop2gether,"Verified Facebook page ""Shop2gether""; dataset category: company; source Facebook ID: 298932913497795; encoded description features: 9."
fb_20223,Enrique Rivas Cuéllar,"Verified Facebook page ""Enrique Rivas Cuéllar""; dataset category: politician; source Facebook ID: 165480010278597; encoded description features: 9."
fb_20224,"Ministry of Culture, Government of India","Verified Facebook page ""Ministry of Culture, Government of India""; dataset category: government; source Facebook ID: 659165394167501; encoded description features: 7."
fb_20225,Samsung Ukraine,"Verified Facebook page ""Samsung Ukraine""; dataset category: company; source Facebook ID: 118704564856527; encoded description features: 6."
fb_20226,Israel Berbahasa Indonesia,"Verified Facebook page ""Israel Berbahasa Indonesia""; dataset category: government; source Facebook ID: 224287984248528; encoded description features: 7."
fb_20227,aspekte,"Verified Facebook page ""aspekte""; dataset category: tvshow; source Facebook ID: 117455221614291; encoded description features: 7."
fb_20228,Louisiana State Police,"Verified Facebook page ""Louisiana State Police""; dataset category: government; source Facebook ID: 269483096401621; encoded description features: 25."
fb_20229,Triumph [page 20229],"Verified Facebook page ""Triumph""; dataset category: company; source Facebook ID: 269396272857; encoded description features: 24."
fb_20230,Peter Pan the Musical,"Verified Facebook page ""Peter Pan the Musical""; dataset category: tvshow; source Facebook ID: 379986778825538; encoded description features: 10."
fb_20231,Jolly Rancher,"Verified Facebook page ""Jolly Rancher""; dataset category: company; source Facebook ID: 146844739297; encoded description features: 25."
fb_20232,Tasmania Police,"Verified Facebook page ""Tasmania Police""; dataset category: government; source Facebook ID: 143315189081723; encoded description features: 25."
fb_20233,Judge Rinder,"Verified Facebook page ""Judge Rinder""; dataset category: tvshow; source Facebook ID: 1457451774502630; encoded description features: 25."
fb_20234,Meridian Audio,"Verified Facebook page ""Meridian Audio""; dataset category: company; source Facebook ID: 123467196135; encoded description features: 25."
fb_20235,TASSIMO Canada,"Verified Facebook page ""TASSIMO Canada""; dataset category: company; source Facebook ID: 113004702066409; encoded description features: 6."
fb_20236,KLM Thailand,"Verified Facebook page ""KLM Thailand""; dataset category: company; source Facebook ID: 110469244654; encoded description features: 7."
fb_20237,Elisabeth Doineau,"Verified Facebook page ""Elisabeth Doineau""; dataset category: politician; source Facebook ID: 289943747749616; encoded description features: 8."
fb_20238,City of Greenbelt Government,"Verified Facebook page ""City of Greenbelt Government""; dataset category: government; source Facebook ID: 79693014769; encoded description features: 4."
fb_20239,Héctor Castillo,"Verified Facebook page ""Héctor Castillo""; dataset category: politician; source Facebook ID: 911260148885240; encoded description features: 8."
fb_20240,Peace Corps Indonesia,"Verified Facebook page ""Peace Corps Indonesia""; dataset category: government; source Facebook ID: 1866831110203129; encoded description features: 6."
fb_20241,Νίκος Δένδιας,"Verified Facebook page ""Νίκος Δένδιας""; dataset category: politician; source Facebook ID: 305998399465211; encoded description features: 6."
fb_20242,Ralph Brinkhaus,"Verified Facebook page ""Ralph Brinkhaus""; dataset category: politician; source Facebook ID: 586378098123212; encoded description features: 23."
fb_20243,Crackòvia,"Verified Facebook page ""Crackòvia""; dataset category: tvshow; source Facebook ID: 52289988350; encoded description features: 6."
fb_20244,Aldo Schneider,"Verified Facebook page ""Aldo Schneider""; dataset category: politician; source Facebook ID: 732598410143489; encoded description features: 8."
fb_20245,European Union in Nigeria,"Verified Facebook page ""European Union in Nigeria""; dataset category: government; source Facebook ID: 414175851964162; encoded description features: 6."
fb_20246,U.S. Department of State: Bureau of African Affairs,"Verified Facebook page ""U.S. Department of State: Bureau of African Affairs""; dataset category: government; source Facebook ID: 184066641618695; encoded description features: 9."
fb_20247,agoda,"Verified Facebook page ""agoda""; dataset category: company; source Facebook ID: 159632516873; encoded description features: 25."
fb_20248,Matthew Guy,"Verified Facebook page ""Matthew Guy""; dataset category: politician; source Facebook ID: 302386636554; encoded description features: 23."
fb_20249,Eurovisión RTVE,"Verified Facebook page ""Eurovisión RTVE""; dataset category: tvshow; source Facebook ID: 87888422670; encoded description features: 9."
fb_20250,Texas General Land Office,"Verified Facebook page ""Texas General Land Office""; dataset category: government; source Facebook ID: 396234403866384; encoded description features: 22."
fb_20251,Grupo de Delitos Telemáticos,"Verified Facebook page ""Grupo de Delitos Telemáticos""; dataset category: government; source Facebook ID: 148367298520852; encoded description features: 9."
fb_20252,Tooele Army Depot,"Verified Facebook page ""Tooele Army Depot""; dataset category: government; source Facebook ID: 90022209305; encoded description features: 23."
fb_20253,San Francisco Bay NWR Complex,"Verified Facebook page ""San Francisco Bay NWR Complex""; dataset category: government; source Facebook ID: 127246590666522; encoded description features: 6."
fb_20254,Coleman U.S.A.,"Verified Facebook page ""Coleman U.S.A.""; dataset category: company; source Facebook ID: 28596954907; encoded description features: 7."
fb_20255,NYPD 70th Precinct,"Verified Facebook page ""NYPD 70th Precinct""; dataset category: government; source Facebook ID: 430421170644765; encoded description features: 9."
fb_20256,"City of Azle, TX - Government","Verified Facebook page ""City of Azle, TX - Government""; dataset category: government; source Facebook ID: 502448169805599; encoded description features: 10."
fb_20257,Israel Berbahasa Melayu,"Verified Facebook page ""Israel Berbahasa Melayu""; dataset category: government; source Facebook ID: 149183618434636; encoded description features: 7."
fb_20258,Barátok közt,"Verified Facebook page ""Barátok közt""; dataset category: tvshow; source Facebook ID: 312287487784; encoded description features: 26."
fb_20259,Aaron Farrugia,"Verified Facebook page ""Aaron Farrugia""; dataset category: politician; source Facebook ID: 87072433962; encoded description features: 23."
fb_20260,Bancolombia,"Verified Facebook page ""Bancolombia""; dataset category: company; source Facebook ID: 97496393516; encoded description features: 22."
fb_20261,"Ministerio de Trabajo, Empleo y Seguridad Social de la Nación","Verified Facebook page ""Ministerio de Trabajo, Empleo y Seguridad Social de la Nación""; dataset category: government; source Facebook ID: 96249112367; encoded description features: 5."
fb_20262,Co-op Insurance,"Verified Facebook page ""Co-op Insurance""; dataset category: company; source Facebook ID: 108079889245048; encoded description features: 27."
fb_20263,Jaguar [page 20263],"Verified Facebook page ""Jaguar""; dataset category: company; source Facebook ID: 126590517503794; encoded description features: 24."
fb_20264,Fresenius Karriere,"Verified Facebook page ""Fresenius Karriere""; dataset category: company; source Facebook ID: 214221531965238; encoded description features: 8."
fb_20265,Embassy of Canada to Morocco and Mauritania,"Verified Facebook page ""Embassy of Canada to Morocco and Mauritania""; dataset category: government; source Facebook ID: 548094702003850; encoded description features: 7."
fb_20266,Social MuniCba,"Verified Facebook page ""Social MuniCba""; dataset category: government; source Facebook ID: 580149672142654; encoded description features: 8."
fb_20267,Sunday Footy Show,"Verified Facebook page ""Sunday Footy Show""; dataset category: tvshow; source Facebook ID: 329524993910591; encoded description features: 8."
fb_20268,Scene,"Verified Facebook page ""Scene""; dataset category: company; source Facebook ID: 18403180725; encoded description features: 22."
fb_20269,DER LETZTE BULLE,"Verified Facebook page ""DER LETZTE BULLE""; dataset category: tvshow; source Facebook ID: 314781067076; encoded description features: 6."
fb_20270,Orange [page 20270],"Verified Facebook page ""Orange""; dataset category: company; source Facebook ID: 523521977673544; encoded description features: 24."
fb_20271,Australian Government Department of Veterans' Affairs,"Verified Facebook page ""Australian Government Department of Veterans' Affairs""; dataset category: government; source Facebook ID: 141497959245644; encoded description features: 7."
fb_20272,Un sur 2,"Verified Facebook page ""Un sur 2""; dataset category: tvshow; source Facebook ID: 111238502344525; encoded description features: 8."
fb_20273,Tous Jewelry,"Verified Facebook page ""Tous Jewelry""; dataset category: company; source Facebook ID: 319506848147278; encoded description features: 6."
fb_20274,Consulate General of Switzerland in Hong Kong,"Verified Facebook page ""Consulate General of Switzerland in Hong Kong""; dataset category: government; source Facebook ID: 253614651655519; encoded description features: 9."
fb_20275,Artis Pabriks,"Verified Facebook page ""Artis Pabriks""; dataset category: politician; source Facebook ID: 498669876982321; encoded description features: 26."
fb_20276,U.S. Army Office of the Chief of Public Affairs,"Verified Facebook page ""U.S. Army Office of the Chief of Public Affairs""; dataset category: government; source Facebook ID: 154158797940566; encoded description features: 9."
fb_20277,European Union in Korea,"Verified Facebook page ""European Union in Korea""; dataset category: government; source Facebook ID: 372145632831319; encoded description features: 8."
fb_20278,7 News Adelaide,"Verified Facebook page ""7 News Adelaide""; dataset category: tvshow; source Facebook ID: 186714264692570; encoded description features: 8."
fb_20279,DoD Patient Safety Program,"Verified Facebook page ""DoD Patient Safety Program""; dataset category: government; source Facebook ID: 399961720022875; encoded description features: 9."
fb_20280,Secretaría Gobierno de Bogotá,"Verified Facebook page ""Secretaría Gobierno de Bogotá""; dataset category: government; source Facebook ID: 309383129136101; encoded description features: 6."
fb_20281,Roger Cook,"Verified Facebook page ""Roger Cook""; dataset category: politician; source Facebook ID: 133570433378147; encoded description features: 23."
fb_20282,Czech Airlines [page 20282],"Verified Facebook page ""Czech Airlines""; dataset category: company; source Facebook ID: 547141828732774; encoded description features: 24."
fb_20283,Korean Air [page 20283],"Verified Facebook page ""Korean Air""; dataset category: company; source Facebook ID: 375069365888872; encoded description features: 25."
fb_20284,Blog da Maria Sophia,"Verified Facebook page ""Blog da Maria Sophia""; dataset category: company; source Facebook ID: 388008487937900; encoded description features: 10."
fb_20285,TRYP HOTELS,"Verified Facebook page ""TRYP HOTELS""; dataset category: company; source Facebook ID: 20157163377; encoded description features: 7."
fb_20286,Balita Pilipinas,"Verified Facebook page ""Balita Pilipinas""; dataset category: tvshow; source Facebook ID: 204111409637234; encoded description features: 23."
fb_20287,Kementerian Pertanian Republik Indonesia,"Verified Facebook page ""Kementerian Pertanian Republik Indonesia""; dataset category: government; source Facebook ID: 1694602620823414; encoded description features: 7."
fb_20288,Michael Ellis MP,"Verified Facebook page ""Michael Ellis MP""; dataset category: politician; source Facebook ID: 216239545220073; encoded description features: 14."
fb_20289,Ambassade du Canada au Panama,"Verified Facebook page ""Ambassade du Canada au Panama""; dataset category: government; source Facebook ID: 562828583757690; encoded description features: 9."
fb_20290,Hellmann's [page 20290],"Verified Facebook page ""Hellmann's""; dataset category: company; source Facebook ID: 332737373602333; encoded description features: 29."
fb_20291,US NWS Warning Decision Training Division,"Verified Facebook page ""US NWS Warning Decision Training Division""; dataset category: government; source Facebook ID: 232334786815869; encoded description features: 7."
fb_20292,Marco Pannella,"Verified Facebook page ""Marco Pannella""; dataset category: politician; source Facebook ID: 87138297726; encoded description features: 21."
fb_20293,Emirates NBD  بنك الإمارات دبي الوطني,"Verified Facebook page ""Emirates NBD  بنك الإمارات دبي الوطني""; dataset category: company; source Facebook ID: 254094394708288; encoded description features: 10."
fb_20294,HomeAway [page 20294],"Verified Facebook page ""HomeAway""; dataset category: company; source Facebook ID: 178630678865794; encoded description features: 21."
fb_20295,Unión Europea en Venezuela,"Verified Facebook page ""Unión Europea en Venezuela""; dataset category: government; source Facebook ID: 513849008628006; encoded description features: 8."
fb_20296,"City of Decatur, Alabama - Government","Verified Facebook page ""City of Decatur, Alabama - Government""; dataset category: government; source Facebook ID: 113311955412870; encoded description features: 8."
fb_20297,Αντώνης Σαμαράς /  Antonis Samaras,"Verified Facebook page ""Αντώνης Σαμαράς /  Antonis Samaras""; dataset category: politician; source Facebook ID: 200724470032263; encoded description features: 7."
fb_20298,Cuponatic [page 20298],"Verified Facebook page ""Cuponatic""; dataset category: company; source Facebook ID: 575970239085548; encoded description features: 6."
fb_20299,Maree Edwards MP,"Verified Facebook page ""Maree Edwards MP""; dataset category: politician; source Facebook ID: 401049713305485; encoded description features: 7."
fb_20300,陳歐珀,"Verified Facebook page ""陳歐珀""; dataset category: politician; source Facebook ID: 233849906653070; encoded description features: 9."
fb_20301,חצויה,"Verified Facebook page ""חצויה""; dataset category: tvshow; source Facebook ID: 39356589969; encoded description features: 9."
fb_20302,Theresa Villiers,"Verified Facebook page ""Theresa Villiers""; dataset category: politician; source Facebook ID: 450568105101647; encoded description features: 27."
fb_20303,Vistaprint [page 20303],"Verified Facebook page ""Vistaprint""; dataset category: company; source Facebook ID: 103497131923; encoded description features: 25."
fb_20304,Insiders ABC,"Verified Facebook page ""Insiders ABC""; dataset category: tvshow; source Facebook ID: 854654894646020; encoded description features: 8."
fb_20305,Bermuda Tourism,"Verified Facebook page ""Bermuda Tourism""; dataset category: company; source Facebook ID: 111083639108; encoded description features: 10."
fb_20306,CLARO Panamá,"Verified Facebook page ""CLARO Panamá""; dataset category: company; source Facebook ID: 353160849311; encoded description features: 11."
fb_20307,Bayer [page 20307],"Verified Facebook page ""Bayer""; dataset category: company; source Facebook ID: 630034910341024; encoded description features: 24."
fb_20308,Emmanuel Macron,"Verified Facebook page ""Emmanuel Macron""; dataset category: politician; source Facebook ID: 1535230416709539; encoded description features: 21."
fb_20309,Masterchef Dining & Bar,"Verified Facebook page ""Masterchef Dining & Bar""; dataset category: tvshow; source Facebook ID: 469382196488104; encoded description features: 6."
fb_20310,The Chat,"Verified Facebook page ""The Chat""; dataset category: tvshow; source Facebook ID: 1434004826870087; encoded description features: 6."
fb_20311,Fayre & Square,"Verified Facebook page ""Fayre & Square""; dataset category: company; source Facebook ID: 142926629103533; encoded description features: 9."
fb_20312,Wyoming State Historic Preservation Office,"Verified Facebook page ""Wyoming State Historic Preservation Office""; dataset category: government; source Facebook ID: 117818791634589; encoded description features: 6."
fb_20313,Deputada Íris de Araújo,"Verified Facebook page ""Deputada Íris de Araújo""; dataset category: politician; source Facebook ID: 309572565723056; encoded description features: 6."
fb_20314,Senator Nigel Scullion,"Verified Facebook page ""Senator Nigel Scullion""; dataset category: politician; source Facebook ID: 115059051849652; encoded description features: 6."
fb_20315,Embassy of Canada to Panama,"Verified Facebook page ""Embassy of Canada to Panama""; dataset category: government; source Facebook ID: 515857418479547; encoded description features: 7."
fb_20316,Rosa DeLauro,"Verified Facebook page ""Rosa DeLauro""; dataset category: politician; source Facebook ID: 6274109770; encoded description features: 27."
fb_20317,Portail éduscol,"Verified Facebook page ""Portail éduscol""; dataset category: government; source Facebook ID: 945897678759874; encoded description features: 7."
fb_20318,Alto Comisionado para la Paz,"Verified Facebook page ""Alto Comisionado para la Paz""; dataset category: government; source Facebook ID: 853453781389644; encoded description features: 6."
fb_20319,PSEG Long Island,"Verified Facebook page ""PSEG Long Island""; dataset category: company; source Facebook ID: 151224311736267; encoded description features: 22."
fb_20320,KLM Chile,"Verified Facebook page ""KLM Chile""; dataset category: company; source Facebook ID: 163556490520227; encoded description features: 6."
fb_20321,José Antonio Mendoza,"Verified Facebook page ""José Antonio Mendoza""; dataset category: politician; source Facebook ID: 1655717058045908; encoded description features: 5."
fb_20322,Xerox [page 20322],"Verified Facebook page ""Xerox""; dataset category: company; source Facebook ID: 358869859321; encoded description features: 22."
fb_20323,Los Animales Me Importan - Pancho Cavero,"Verified Facebook page ""Los Animales Me Importan - Pancho Cavero""; dataset category: tvshow; source Facebook ID: 1479166965704665; encoded description features: 10."
fb_20324,Tobias Volz,"Verified Facebook page ""Tobias Volz""; dataset category: politician; source Facebook ID: 190736341067740; encoded description features: 7."
fb_20325,Taste of München,"Verified Facebook page ""Taste of München""; dataset category: company; source Facebook ID: 545932005599197; encoded description features: 5."
fb_20326,Nocilla,"Verified Facebook page ""Nocilla""; dataset category: company; source Facebook ID: 327792781278; encoded description features: 24."
fb_20327,City of Arvada Government,"Verified Facebook page ""City of Arvada Government""; dataset category: government; source Facebook ID: 30994589663; encoded description features: 5."
fb_20328,Vinod Tawde,"Verified Facebook page ""Vinod Tawde""; dataset category: politician; source Facebook ID: 337960289626083; encoded description features: 24."
fb_20329,American English for Educators,"Verified Facebook page ""American English for Educators""; dataset category: government; source Facebook ID: 1107005629310630; encoded description features: 8."
fb_20330,Pearland Parks and Recreation,"Verified Facebook page ""Pearland Parks and Recreation""; dataset category: government; source Facebook ID: 264326670312; encoded description features: 9."
fb_20331,Alex Chalk,"Verified Facebook page ""Alex Chalk""; dataset category: politician; source Facebook ID: 555226237822956; encoded description features: 24."
fb_20332,Uppdrag granskning,"Verified Facebook page ""Uppdrag granskning""; dataset category: tvshow; source Facebook ID: 374694864882; encoded description features: 25."
fb_20333,Tucson Police Department Recruiting,"Verified Facebook page ""Tucson Police Department Recruiting""; dataset category: government; source Facebook ID: 1428820730701811; encoded description features: 11."
fb_20334,Christel Schaldemose,"Verified Facebook page ""Christel Schaldemose""; dataset category: politician; source Facebook ID: 424159230945271; encoded description features: 21."
fb_20335,The Path,"Verified Facebook page ""The Path""; dataset category: tvshow; source Facebook ID: 902408426481658; encoded description features: 26."
fb_20336,Tahiti Tourisme [page 20336],"Verified Facebook page ""Tahiti Tourisme""; dataset category: company; source Facebook ID: 162520100429423; encoded description features: 8."
fb_20337,Dr. Daniela De Ridder,"Verified Facebook page ""Dr. Daniela De Ridder""; dataset category: politician; source Facebook ID: 411771882251946; encoded description features: 9."
fb_20338,Long Island Medium,"Verified Facebook page ""Long Island Medium""; dataset category: tvshow; source Facebook ID: 296819093661695; encoded description features: 22."
fb_20339,Money Drop,"Verified Facebook page ""Money Drop""; dataset category: tvshow; source Facebook ID: 224145927628813; encoded description features: 7."
fb_20340,FTO Western Nevada Agency,"Verified Facebook page ""FTO Western Nevada Agency""; dataset category: government; source Facebook ID: 149270691923813; encoded description features: 11."
fb_20341,Christian Rabjerg Madsen,"Verified Facebook page ""Christian Rabjerg Madsen""; dataset category: politician; source Facebook ID: 1396459723941912; encoded description features: 23."
fb_20342,Delegation of the European Union to Libya بعثة الاتحاد الاوروبي في ليبيا,"Verified Facebook page ""Delegation of the European Union to Libya بعثة الاتحاد الاوروبي في ليبيا""; dataset category: government; source Facebook ID: 294079634008089; encoded description features: 7."
fb_20343,Defense Finance and Accounting Service - DFAS,"Verified Facebook page ""Defense Finance and Accounting Service - DFAS""; dataset category: government; source Facebook ID: 112249422145566; encoded description features: 5."
fb_20344,Aitor Esteban,"Verified Facebook page ""Aitor Esteban""; dataset category: politician; source Facebook ID: 584875161527984; encoded description features: 22."
fb_20345,GrabOne,"Verified Facebook page ""GrabOne""; dataset category: company; source Facebook ID: 137410659608611; encoded description features: 7."
fb_20346,Enfamil,"Verified Facebook page ""Enfamil""; dataset category: company; source Facebook ID: 319321431468083; encoded description features: 20."
fb_20347,Embajada USA - Santo Domingo,"Verified Facebook page ""Embajada USA - Santo Domingo""; dataset category: government; source Facebook ID: 101032454198; encoded description features: 6."
fb_20348,Timberland Middle East,"Verified Facebook page ""Timberland Middle East""; dataset category: company; source Facebook ID: 1477332865902648; encoded description features: 8."
